Fasta, time,founder,unselected,contact_FDC,FDC_selected,contact_TC,TC_Selected_by_TC,recycled,apoptosis,affinity,std_affinity,Prueba,CB,CC,Pr,Apoptotic
lowP.fasta,319.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,320.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,321.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,322.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,323.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,324.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,325.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,326.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,327.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,328.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,329.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,331.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,332.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,333.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,334.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,335.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,336.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,337.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,338.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,339.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,341.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,342.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,343.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,344.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,345.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,346.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,347.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,348.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,349.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,350.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,351.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,352.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,353.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,354.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,355.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,356.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,357.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,358.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,359.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,360.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,361.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,362.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,363.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,364.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,365.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,366.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,367.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,368.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,369.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,370.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,371.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,372.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,373.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,374.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,375.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,376.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,377.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,378.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,379.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,380.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,381.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,382.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,383.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,384.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,385.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,386.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,387.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309422,Prueba,8,0,Pr,0
lowP.fasta,388.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,389.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,390.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,391.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,392.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,393.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,394.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,395.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,396.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,397.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,398.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,399.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,401.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,402.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,403.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,404.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,405.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,406.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,407.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,408.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,409.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,410.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,411.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,412.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,413.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,414.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,415.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,416.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,417.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,418.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,419.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,420.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,421.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309422,Prueba,8,0,Pr,0
lowP.fasta,422.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,423.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,424.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,425.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,426.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,427.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,428.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,429.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,430.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,431.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,432.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,433.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,434.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,435.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,436.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,437.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,438.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,439.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,440.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,441.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,442.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,443.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,444.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,445.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,446.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,447.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,448.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,449.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,451.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,452.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,453.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,454.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,455.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,456.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,457.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,458.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,459.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,460.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,461.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,462.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,463.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,464.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,465.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,467.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,468.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,469.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,470.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,471.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,472.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,473.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,474.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,475.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,476.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,477.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,478.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
lowP.fasta,479.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.01073708306235279,0.01098384762309423,Prueba,8,0,Pr,0
